user_id,num_following,num_followers,num_tweets,len_of_screen_name,len_of_profile_description,num_following_changes,is_spam
58454215,16,24,1269,6,0,689,-1
59580504,59,50,666,7,63,689,-1
37133180,342,133,1661,15,160,919,-1
24525115,1383,1125,1023,4,36,1149,1
81580808,477,382,60,12,95,919,-1
30260489,195,127,749,6,87,919,-1
32655625,100,329,6503,8,135,919,-1
111140813,195,111,340,10,21,891,1
40816538,218,254,2315,9,134,919,-1
26184640,150,635,2178,14,113,919,-1
67284492,881,679,1621,15,27,1149,-1
100983996,38,8,76,15,0,689,1
124356773,2001,611,129,7,14,1149,1
77649480,153,52,425,5,56,919,-1
49956783,8629,7866,8359,9,0,1194,1
28169198,30,21,25,8,39,689,-1
88013382,1262,267,344,11,51,1149,1
64198007,575,111,173,8,18,919,-1
76329199,288,33,300,12,0,919,-1
62289431,967,160,21,15,139,1123,1
128810499,1810,453,1178,15,0,1149,1
68140281,6773,6816,125,15,92,1149,1
145398976,292,141,5,15,82,919,1
16881232,3909,3837,3942,8,82,1149,-1
79115391,303,93,61,12,0,919,1
17039370,321,295,7837,13,0,919,-1
149984075,314,5,1,11,137,919,1
42548875,53,54,259,7,0,689,-1
140043295,161,9,26,9,66,918,1
56706562,140,138,1140,14,108,919,-1
118724276,185,37,266,10,20,919,1
16538323,146,63,269,10,50,919,-1
150511164,71,1,1,14,0,918,1
84017856,141,155,160,11,142,919,-1
27317895,173,83,1575,12,38,919,-1
61664936,21,2,19,12,0,689,-1
52795199,33,45,400,15,46,689,-1
20681951,425,284,11503,7,123,919,-1
86228780,160,45,313,11,57,909,1
109901015,461,0,1,15,0,71,1
19475988,1665,477,530,15,0,919,-1
41785696,317,295,4093,12,37,919,-1
76111088,201,78,353,13,0,919,1
119541294,1370,1843,16,14,92,1149,1
132038125,320,172,68,15,45,919,1
29587269,193,64,796,11,17,919,-1
6700032,853,756,7462,8,136,1149,-1
86893971,39,17,34,8,35,919,-1
43943997,5941,5416,545,12,160,1149,1
104864063,64,0,0,14,0,1029,1
100796941,945,628,21,14,25,966,1
50071182,306,201,10,10,0,919,1
15472666,10,31,612,11,13,689,-1
39053355,139,130,4411,14,15,919,-1
15213598,142,257,3803,7,135,919,-1
42973761,1994,747,553,8,17,1149,1
61527954,92,36,687,12,11,784,-1
7721172,2245,2246,4121,11,160,1149,1
33846449,28,24,270,13,50,689,-1
48830808,635,297,107118,10,69,921,1
15767804,248,173,2510,8,10,919,-1
89929938,20,1,2,6,0,689,-1
85078346,1861,1541,138,11,88,1149,1
89511906,6261,5747,644,10,66,1149,1
167245644,4,0,7,11,0,311,1
71193511,11,9,91,7,20,689,-1
90051399,26,163,2414,8,19,689,-1
18160710,182,190,10712,6,18,919,-1
41373879,24725,23260,926,13,20,1379,1
32777725,50,80,620,6,33,689,-1
111291448,1067,396,37,12,55,1146,1
66354006,54,46,466,8,31,689,-1
51384138,72,112,2015,14,62,919,-1
137838731,1924,1282,259,14,116,1149,1
16783496,1069,720,950,10,28,1149,-1
54793509,158,4,10,15,116,919,-1
79666764,162,18,14,15,121,879,1
98823623,1504,774,564,10,83,1149,1
53933489,86,54,386,14,114,824,-1
70345040,717,679,32,9,0,1129,1
139019485,531,457,362,10,13,921,1
119559270,3,0,24,8,49,459,1
101205229,230,1,1,12,0,511,1
76036641,2325,2614,8,15,70,1149,1
91322873,1219,240,336,14,91,1149,1
18464242,1081,226,437,9,12,64,1
69738617,78,32,760,9,120,689,-1
5912372,0,699,48957,4,22,459,-1
60424298,26,7,23,7,24,689,1
44588898,94,15,239,10,13,689,-1
34514318,116,230,7848,9,153,919,-1
63160374,639,232,177,11,66,919,1
27598986,101,151,3605,5,0,919,-1
60620269,122,167,3962,10,75,919,-1
72538463,45,36,612,10,27,689,-1
50323450,169,225,1929,10,0,919,-1
40523766,280,391,8274,10,50,919,-1
105990756,1149,695,270,6,158,944,1
94539677,1351,293,40,10,0,1053,1
16321954,249,645,16396,10,78,919,-1
118581823,222,42,321,8,64,471,1
124124110,186,39,143,11,0,231,1
41273121,234,473,4967,14,154,919,-1
105689109,2038,1871,85,12,110,1149,1
110661538,44,17,20,10,0,689,1
71014836,1572,955,632,14,40,1149,1
124127361,1983,274,15,11,101,1149,1
76317681,1710,952,19,12,121,1086,1
64232785,12,8,52,6,0,689,-1
128848278,230,66,0,10,0,919,1
50604821,2001,1770,1779,15,0,1149,1
144093646,249,3,20,11,0,62,1
90147423,976,196,333,10,0,919,1
129349315,232,40,6,12,0,734,1
60500884,2374,2160,413,12,92,1149,1
101761156,545,264,13,11,38,919,1
87801765,697,329,4377,9,0,1016,1
72521258,182,86,1309,9,0,919,-1
29168591,60,86,795,7,126,689,-1
21059806,123,663,232,14,159,919,-1
61267071,30,67,432,10,141,689,-1
22929635,129,260,5887,11,55,919,-1
75757279,53,41,244,15,51,919,-1
14982772,1941,1286,6967,11,44,1149,-1
140044250,623,312,87,11,85,1137,1
48957533,1055,1435,1703,13,100,1149,1
111254848,33,0,7,9,0,689,1
62246566,110,106,2525,11,64,919,-1
47254947,436,81,47,8,17,919,-1
121282742,569,165,9,15,51,919,1
15303838,199,452,1660,7,73,919,-1
46321233,2718,2817,142,15,90,1149,1
30882216,46,778,413,13,123,728,1
47912819,103,112,1560,6,36,919,-1
14595574,309,5223,20029,12,88,919,-1
147130624,1158,176,22,11,62,1148,1
34823789,6218,11068,242,13,154,1149,1
46528975,89,102,5797,9,51,689,-1
99137719,1494,1002,465,15,61,1149,1
44374690,5900,5429,1315,9,0,1149,1
139609193,474,83,63,13,116,131,1
52848025,359,381,85,15,18,919,1
19965977,103,59,919,7,22,919,-1
39424922,397,177,1265,5,0,925,1
77793843,11,13,169,10,18,689,-1
75588805,36,41,751,10,0,689,-1
38999125,17,24,331,13,0,689,-1
90747243,1,1,1,12,50,689,-1
26348974,146,144,2942,14,50,919,-1
15951028,31330,29165,44929,9,121,1379,1
43126091,74,64,1582,12,16,919,-1
51412368,47,54,794,6,60,689,-1
113230058,54,6,30,7,21,900,1
71621940,2897,2648,3856,12,157,1149,1
27983705,134,86,195,13,0,919,-1
130875267,848,230,251,14,121,1106,1
33459099,264,506,10548,15,114,919,-1
29632080,487,364,7622,9,25,919,-1
67486554,1637,1505,585,11,142,1149,1
20969241,2000,389,560,8,87,904,1
109130494,235,186,687,15,0,919,1
94675170,1170,2300,8199,12,0,1149,1
109506522,174,3,7,10,0,256,1
24219495,505,1289,302,7,73,919,1
9814222,2414,2887,709,6,78,1149,1
92859556,0,0,46,9,49,459,-1
58697141,2242,2207,8743,15,160,1149,-1
105433467,392,7,3,15,0,47,1
41789533,477,353,4601,13,0,919,-1
90075800,3,0,2,8,0,919,-1
16114769,112,169,3223,14,0,689,-1
159833835,24,17,470,10,0,320,1
30316838,25,25,113,9,56,689,-1
42136840,198,139,229,15,67,919,-1
39006975,42,144,931,9,155,681,-1
101050444,7130,6496,3097,9,67,1149,1
141506958,1056,72,6,12,96,1149,1
98850194,1130,19,5,12,30,1149,1
30914482,42,49,669,12,0,689,-1
125635887,1540,209,23,14,0,1149,1
113229633,554,191,61,15,18,919,1
120547650,1084,218,117,14,88,1122,1
144459667,30,3,6,10,0,689,1
90362544,1,0,1,13,0,459,-1
22233370,89,47,246,12,0,919,-1
83845718,1611,2057,1736,10,73,1149,1
98734284,294,286,9969,8,0,339,1
140537534,1988,1680,339,11,41,1149,1
116067856,431,100,0,12,0,1035,1
28634544,53,190,3306,10,91,689,-1
638323,191,1014,11653,6,35,919,-1
140608343,331,207,35,12,29,23,1
15717994,11933,11080,1343,12,30,1379,1
35799424,198,204,3456,6,22,919,-1
67292047,52,31,729,5,0,689,-1
81264200,1115,1085,1370,13,89,1149,-1
101564134,1540,178,218,11,0,1149,1
139641538,852,266,72,11,24,1144,1
60534212,2,10,560,13,0,459,-1
88195305,55,55,1210,12,137,919,-1
64895783,482,102,38,12,108,1038,1
80014385,2,4,17,10,0,459,-1
84656177,2001,405,3358,9,11,1149,1
66013308,483,134,273,15,0,1149,-1
48770157,1754,1513,16344,7,55,1149,1
42102822,153,167,1200,10,49,919,-1
98925146,1739,1259,57,11,69,1149,1
113979881,876,464,48,8,36,919,1
15230483,30,74,693,6,90,689,-1
9918772,185,104,519,12,146,919,-1
86614476,570,103,12,12,156,919,-1
43124325,11,21,798,9,33,689,-1
18832276,24,7,318,12,53,919,-1
15526837,2346,2797,252,9,35,1149,1
86058616,592,435,157,11,0,395,1
144075590,1314,392,651,14,0,1149,1
38619535,80,72,132,8,0,919,-1
18535161,32600,31267,21949,10,157,1379,1
40545050,2001,1788,8077,10,159,1149,1
49337607,880,368,5780,14,123,919,-1
150450010,1971,491,376,14,63,439,1
111732942,394,98,5,13,35,919,1
164003712,7,0,1,8,118,682,1
9292972,49,122,927,8,0,689,-1
26607045,18,20,185,11,0,689,-1
67912710,5232,4833,3186,11,157,1149,1
100936763,140,46,57,12,0,854,1
53497420,27,17,71,7,0,689,-1
53287893,100,178,714,10,0,710,-1
42458490,13,229,567,15,43,689,-1
15123257,490,420,1670,6,31,919,-1
76624486,40,15,6,9,0,919,-1
57713034,118,151,3221,8,19,919,-1
60940073,16,14,497,9,0,689,-1
16903917,44,48,14231,4,39,689,-1
24337519,87,41,512,10,88,919,-1
124429927,111,13,30,11,0,919,1
33217418,253,484,11951,13,110,919,-1
21718981,1756,1877,571,12,141,1149,1
110552307,1299,522,3,15,108,1120,1
27408103,1668,1524,1395,11,0,1149,1
85401081,3490,3172,580,15,81,1149,1
25968903,44,56,627,11,83,689,-1
38841199,160,122,876,6,0,919,-1
15788279,871,811,10384,5,50,1149,-1
87794423,1871,598,4200,13,55,1123,1
29967729,511,316,1180,10,92,1149,-1
113830269,2144,1963,64,9,126,1149,1
91534854,444,42,0,13,0,19,1
109639362,1614,917,2108,13,87,1149,1
46009515,1884,2012,386,10,0,1149,1
104361608,3973,3830,2090,12,77,1149,1
92960804,1850,1351,99,13,109,1149,1
128458271,33,13,54,11,0,689,1
95655613,6031,5614,840,13,129,1149,1
19315423,16728,17830,3814,12,76,1379,1
86450827,17,7,29,7,10,689,-1
4122211,98,76,801,3,27,919,-1
94285794,133,67,79,15,0,919,1
15849972,4,3,42,8,0,459,-1
26543390,67,134,504,13,43,919,-1
159974167,70,4,0,13,0,41,1
43206097,86,134,493,9,23,689,-1
19614615,23,1207,2403,10,62,689,-1
82998724,15930,15245,3243,15,158,1379,1
17761771,248,187,1219,7,0,919,-1
29205562,1885,1098,49,11,153,14,1
17397652,1,2,365,11,0,459,-1
15418991,184,189,270,7,30,919,-1
33605280,1998,1026,27,15,144,1149,1
6245442,222,402,8866,9,154,919,-1
18071696,21151,21389,67096,10,120,1379,1
60274046,1586,320,0,7,0,1149,1
131016319,369,0,0,14,0,19,1
49203961,860,6,1,11,0,239,1
45618772,84,57,695,10,3,689,-1
59882179,85,79,369,15,115,919,-1
28542115,229,18,39,10,0,919,1
20242771,326,486,14553,8,16,919,-1
63892176,89,18,119,9,33,919,-1
55782053,1808,964,87,9,0,1015,1
77938367,229,982,847,12,37,919,-1
45027962,84,905,2164,15,46,919,-1
86893078,0,74,6537,15,0,459,-1
73406184,15,17,273,15,66,689,-1
46790522,99,15,22,11,0,862,1
92402932,1994,1426,993,13,132,1149,1
105444018,659,49,3,13,145,1029,1
149749194,276,176,435,13,145,919,1
61198122,153,51,54,12,0,684,1
19720677,806,431,11795,7,139,919,-1
28251469,150,132,13857,8,96,919,-1
31177958,49,94,72,6,0,689,-1
145550734,237,150,107,10,0,79,1
139536608,75,4,9,15,0,1095,1
60382337,68,52,747,11,0,689,-1
38148186,241,241,691,11,81,919,-1
90955957,3,7,23,13,124,459,-1
90386901,1173,713,432,7,58,1149,1
69435170,43,17,12,11,0,689,-1
118518654,112,93,824,13,0,812,1
126624927,357,49,1592,10,117,667,1
140043035,248,186,51,11,4,919,1
140040724,652,218,76,9,28,1115,1
92236523,2001,630,1,9,0,1149,1
46398370,25,29,47,10,35,689,-1
148879685,901,1021,77,13,93,1023,1
18675826,44,8729,4083,13,52,919,-1
15412376,223,957,5454,9,115,919,-1
100887393,1837,1460,25,14,0,1149,1
113987220,3551,3630,28810,14,88,789,1
40219849,170,135,1239,9,30,791,1
154938124,1650,952,1502,10,140,124,1
101939347,944,4,0,14,0,7,1
145525413,36,3,10,13,0,689,1
756206,29,9,38,11,0,689,-1
96706808,574,243,345,13,100,919,1
14289197,3784,4040,16939,13,149,1149,-1
120293133,756,78,149,7,0,1139,1
19808684,77,178,4812,14,78,919,-1
58205927,2807,2562,1007,12,36,1149,-1
61947419,4,1,5,9,0,689,-1
83839745,2098,1932,1382,15,75,1149,1
68038576,1667,2611,7198,12,47,1149,-1
31173202,959,928,504,15,55,919,-1
16614351,94,65,845,7,73,919,-1
41229982,1101,1018,2891,15,68,1045,1
95387440,152,69,109,10,73,919,1
18500371,527,1547,362,10,14,919,1
171709799,79,1,3,12,0,179,1
39648380,2875,4269,7827,11,79,1149,1
97598203,7153,7450,4728,7,53,839,1
36029733,2143,2082,328,10,71,1149,1
111427198,1709,283,206,7,85,1149,1
16347252,200,126,3473,9,82,919,-1
87332504,3841,3493,1868,14,71,1149,1
50452160,177,81,1573,8,15,459,-1
127288021,239,42,8,9,29,919,1
119646095,549,191,2,11,0,919,1
91009129,254,44,441,11,85,919,1
77682840,2551,2367,316,15,0,1149,1
141603314,87,4,0,15,0,913,1
66879781,2273,2198,1088,14,0,1149,-1
84333006,2586,2452,1660,14,87,1149,1
144696274,90,7,348,13,0,77,1
43729550,446,93,9,9,46,919,1
75625760,10,17,1986,6,56,689,-1
24996165,23,33,367,10,60,749,-1
38010571,194,213,1363,8,0,919,-1
49334899,287,206,2564,7,97,919,-1
95786398,586,499,34,8,144,919,1
23245998,786,118,2965,13,158,919,-1
15628371,1837,1398,411,12,21,1149,-1
30322593,58,64,1627,8,0,689,-1
65298116,80,153,3064,14,42,919,-1
16258182,45,64,558,12,61,689,-1
24598723,5,15,70,6,39,689,-1
123688331,241,153,42,6,76,919,1
101390506,714,367,86,11,69,1051,1
109752073,2000,1203,67,13,0,1149,1
19039361,10894,11822,261,10,159,1197,1
88589011,28,7,29,11,0,689,-1
63456404,10,91,10040,14,0,689,-1
110508050,114,4,0,11,74,723,1
96284546,1135,646,378,14,0,1141,1
67689179,1295,1252,2088,11,0,1149,-1
122338253,143,10,531,8,88,251,1
67769166,179,80,1564,12,0,919,-1
116630934,1315,269,54,15,56,1149,1
40826501,58,5899,1723,9,0,689,-1
103211844,881,284,28,14,142,1019,1
126729803,50,0,6,14,0,901,1
9082652,21041,23332,2602,12,61,1379,1
37314558,478,282,209,6,133,919,1
151184582,324,248,120,11,0,79,1
21769769,85,476,699,10,41,919,-1
81170270,2709,2454,2337,14,56,1149,1
67511076,1473,1100,637,6,73,1149,1
23268256,618,361,572,14,22,175,1
87724337,48,13,35,15,43,1149,-1
166696644,395,281,252,13,60,247,1
83210085,2375,2966,3980,14,86,1149,1
32051167,145,77,1312,7,43,919,-1
59394603,134,133,1510,9,53,919,-1
123605186,1943,1465,9,10,158,1149,1
72284988,110,14,8,15,113,759,1
61359736,164,57,33,4,0,919,-1
35232216,2314,2101,100829,7,44,1149,1
94517127,1094,824,379,9,156,1148,1
16458689,12477,20511,10715,11,158,1191,1
46969322,1798,1446,19316,12,159,1149,1
15717447,219,145,448,10,12,919,-1
157789013,911,409,248,13,49,767,1
165858378,28,1,12,11,0,611,1
23270731,187,37,6,12,104,919,1
24083861,169,1033,5042,9,0,919,-1
16560907,1996,1203,3247,12,83,1149,-1
40567888,118,157,3678,11,0,919,-1
41825546,1552,1530,9817,7,82,1149,-1
68087065,1,3,269,14,18,459,-1
27134395,49,292,2332,14,31,689,-1
98546570,382,350,5259,13,80,835,1
40222133,1679,759,1,6,0,1149,1
85757991,42,105,3737,9,0,780,-1
17059141,318,445,7082,6,58,919,-1
98684494,283,91,565,15,147,919,1
36302394,464,270,1211,9,99,919,-1
36404615,146,185,3814,10,0,919,-1
19723709,1695,825,25,11,138,1149,1
135448385,445,54,127,15,146,191,1
101015168,1162,148,379,9,0,139,1
99160156,1605,989,383,14,0,1149,1
66691421,3473,3164,10543,10,160,1149,1
115034877,554,496,663,14,0,1104,1
151848270,555,159,262,14,108,383,1
29861666,216,50,139,14,92,919,1
35504489,362,322,1211,11,152,919,-1
29221484,89,34,481,10,5,919,-1
124249200,666,238,21,13,45,919,1
114052903,2321,2109,151,8,31,1149,1
91004156,151,31,120,14,104,919,1
96577726,494,83,297,10,0,919,1
22010882,244,112,1756,6,74,405,1
85892228,2165,1968,267,14,100,1149,1
26306490,2721,2504,8300,8,49,1149,1
110958398,2001,432,138,11,0,1052,1
155533977,194,1,0,6,0,919,1
84735932,2646,2428,984,15,156,1149,1
144292096,534,113,1,8,78,1099,1
126788804,195,106,151,8,0,963,1
109752541,91,18,47,12,0,867,1
33639881,85,63,425,9,45,689,-1
26045102,1955,2313,15663,11,57,1149,-1
75260662,1007,92,2,7,0,164,1
105787397,356,141,24,9,0,15,1
25716367,50,53,6298,12,12,689,-1
49036268,795,608,51,8,20,1112,1
117981498,839,238,5,11,146,300,1
89510353,871,673,587,8,126,1149,-1
101444874,253,0,1,7,0,295,1
69674628,16,11,38,11,34,689,-1
25222432,178,247,9701,11,62,919,-1
75119684,28,12,57,14,0,689,-1
151874709,8,3,8,8,0,688,1
89456902,1,3,14,12,0,689,-1
65396275,43,36,1358,8,0,689,-1
38222000,1937,809,75,14,29,1149,1
63462358,15,21,423,8,0,689,-1
103250096,727,10,10,11,0,7,1
92022903,42,4,6,8,0,689,-1
45345001,64,52,301,11,31,919,-1
14169031,37,48,1141,7,25,689,-1
71247722,114,35,225,15,22,510,1
44520109,4717,4606,188,14,115,1149,1
109943111,1044,163,215,11,70,1149,1
35740497,2921,2789,233,11,57,1149,1
16800655,805,569,297,13,78,919,1
38568837,46,57,84,7,79,919,-1
25879439,5835,5548,2241,6,39,1149,1
59405058,54,3684,1386,10,108,919,-1
113227521,423,60,8936,13,0,919,1
26889030,773,1055,25344,14,109,1149,-1
103305535,1696,501,59,10,82,1149,1
88854555,1634,149,431,13,0,1149,1
106134223,361,105,27,7,74,919,1
23901075,2369,2158,2458,13,38,1149,1
91473565,225,440,1579,14,131,919,1
42014165,1013,527,289,7,22,1149,1
39555503,128,64,864,15,154,919,-1
112427212,3,0,4,8,0,459,1
16342847,96,79,2336,8,10,919,-1
142751587,1737,670,1,6,0,1149,1
85487255,107,54,1141,13,0,919,-1
109020046,778,85,21,6,0,1061,1
54694894,1027,365,3,12,135,1137,1
35869381,46,17,109,8,102,689,-1
89629938,22,1,9,5,0,919,-1
78944615,22,24,51,14,34,689,-1
19108337,970,1029,456,10,91,1131,1
39051892,68,5669,31333,12,63,919,-1
27103572,256,142,670,15,0,919,-1
61123704,1975,671,108,9,127,954,1
168711746,488,60,2,12,42,155,1
46282239,493,534,12512,8,77,919,-1
19082904,388,237,1283,12,39,919,-1
88501659,38,4,32,12,0,689,-1
16162546,3,7,383,9,0,459,-1
28901881,56,94,2383,11,58,689,-1
111236973,482,317,9,14,119,1104,1
14019652,198,257,1299,5,105,919,-1
106854467,206,16,6,7,80,919,1
84389209,20,19,123,12,24,919,-1
27430506,1511,874,5767,10,70,1149,1
113081545,119,9,2,15,154,919,1
158715969,1417,307,1,7,0,318,1
79655121,33412,32506,1546,9,127,1379,1
21044891,100,122,2964,12,36,893,-1
17672950,218,360,5591,10,137,919,-1
75577749,41,12,210,11,93,689,-1
70440217,1858,1703,4075,9,82,1149,1
46294118,4663,4395,2073,15,40,1149,1
61864292,2,3,9,8,0,762,-1
88557547,1357,239,262,14,40,1149,-1
30822393,60,68,893,11,44,689,-1
72299415,118,44,368,9,0,919,-1
5427932,56,126,4910,6,0,689,-1
65693914,9780,9415,18421,15,53,1321,1
89145830,21,22,8,9,114,919,-1
38134162,1158,153,149,12,74,1149,1
118771704,75,23,39,9,42,807,1
62024026,50,30,133,15,0,689,-1
101850723,1120,586,1,15,0,1149,1
17065424,60,80,1715,12,89,824,-1
129878915,345,32,54,15,30,919,1
50856340,4107,3736,16213,15,88,1149,1
101656830,1317,89,120,12,0,1147,1
35815730,24919,23102,971,13,105,1379,1
74888040,7,3,22,10,0,689,-1
34725998,391,210,421,10,0,919,1
84198789,23,57,346,12,140,689,-1
21714863,28,169,582,12,37,689,-1
73327562,5322,4841,173,13,157,1149,1
20644377,171,101,1109,12,5,919,-1
89982079,414,57,6,15,54,1149,-1
65595890,6,67,258,8,0,459,-1
130220044,1757,6211,533,14,41,1149,1
125784219,1949,1337,978,10,0,134,1
62365874,8,4,255,8,0,689,-1
100983155,24,13,61,14,0,689,1
101985053,986,734,1156,9,41,986,1
41017974,73,80,1911,6,127,689,-1
102868618,881,70,2,14,20,919,1
124317574,547,57,17,7,0,919,1
106566279,592,739,144,14,98,919,1
104718979,452,63,1,8,0,919,1
127179335,63,10,59,10,0,823,1
15102725,476,488,372,10,160,919,1
60282356,1001,305,0,6,0,910,1
127987521,1230,294,1234,15,0,1149,1
112345474,855,356,115,7,0,1055,1
119611211,391,54,34,11,0,1107,1
108388515,449,140,13,14,81,919,1
85292185,7,8,320,4,58,689,-1
100381621,412,165,356,14,118,919,1
22120988,184,123,1028,15,147,919,-1
65597803,3,60,2537,10,44,459,-1
26735027,443,249,2627,15,86,919,-1
31338746,514,436,1840,11,15,67,1
31463650,168,191,3822,13,40,919,-1
60291794,151,223,1110,6,77,919,-1
23745335,947,776,44,9,148,925,1
65129432,4639,4218,617,10,145,1149,1
82149330,0,1,12,12,0,459,-1
29874247,62,90,283,8,24,919,-1
19795394,1546,1452,313,8,108,1149,1
44663652,14,10,1389,8,28,689,-1
120557653,428,294,54,9,106,960,1
24817051,5871,6402,115,13,115,1149,1
55248361,232,185,2384,5,106,919,-1
144701143,85,7,178,14,0,77,1
63298406,57,80,56,8,63,689,-1
32186596,2001,791,9297,9,0,1149,-1
90792657,1182,906,234,8,0,1148,1
49384177,89,175,4249,7,24,919,-1
108005803,1951,964,258,14,99,1149,1
82656400,0,16,964,11,0,459,-1
37722624,1504,1151,230,8,90,962,1
88609421,6960,6389,25,13,137,1124,1
129936213,1029,319,211,13,159,1001,1
14501811,306,41,300,13,86,700,1
21290966,82,30,578,5,73,746,-1
18723206,12362,11610,704,14,75,1379,1
44616062,43,34,1009,9,0,689,-1
150946013,391,37,5,12,44,1127,1
62758218,103,118,379,11,0,689,-1
19852945,133,161,2417,11,74,919,-1
12748362,1648,1669,42583,10,43,1149,-1
17584046,150,199,4549,13,108,919,-1
84618383,422,307,2686,7,157,1036,-1
143717622,698,54,6,14,0,933,1
81518325,21,25,306,8,12,689,-1
58109056,127,143,1434,11,35,919,-1
129567326,27,3,14,12,0,5,1
120678987,1251,938,3098,13,0,1149,1
125178674,275,199,243,13,41,919,1
157230389,1655,330,12,15,80,1089,1
84236333,8,12,379,14,0,689,-1
53535872,10470,10250,2987,11,42,1379,1
92997740,5,6,52,12,74,1149,-1
129918919,4,0,1,7,0,292,1
58968130,124,106,736,13,107,729,1
21610282,85,145,4401,11,53,919,-1
27277025,2001,1726,415,12,96,1149,1
19808997,7599,7361,2008,11,63,1149,1
67618096,942,442,224,13,58,1149,-1
70860545,10128,9449,3036,14,43,1367,1
66836320,26,5,57,11,0,689,-1
84297503,1864,2080,1743,15,126,1149,1
36853390,1997,782,33,7,57,1084,1
16816894,3405,3621,2830,13,54,1149,1
18589989,4,7,141,8,0,689,-1
90391834,643,1442,3658,14,34,972,1
109533406,1972,1112,0,13,0,1149,1
138926926,847,192,0,15,0,919,1
116752219,366,116,99,11,0,919,1
76706995,36,39,1646,13,63,689,-1
128766293,541,198,24,13,94,1124,1
73002678,53,12,115,13,0,689,-1
18430951,390,496,6027,9,51,919,-1
131664828,92,19,57,13,54,901,1
125362110,811,636,501,13,12,919,1
94001416,1674,418,2424,15,54,1149,1
42946196,151,45,285,11,0,919,-1
19284120,1417,551,2164,6,39,1149,1
25033897,32,24,72,5,0,689,-1
83496939,630,527,16,10,14,919,1
100190895,11060,10378,635,7,0,1379,1
103369300,1256,963,977,15,98,1149,1
18848404,114,87,820,11,40,919,-1
18430829,293,116,1746,14,34,919,-1
48307522,1898,1922,4215,10,157,1149,-1
115514682,503,426,8,7,99,919,1
50554849,140,660,1313,9,30,919,-1
38401560,12,22,308,6,11,689,-1
53979330,29,28,1158,11,18,689,-1
14817909,1974,1186,462,12,31,1149,1
16825586,7,11,9422,9,8,524,-1
147041016,487,30,4,15,0,7,1
90044189,1480,1522,27,10,37,1149,1
74808314,145,135,2728,11,53,919,-1
4122711,264,318,2519,6,0,919,-1
77727659,1,154,1309,9,56,459,-1
18100211,124,220,2019,7,136,919,-1
54917814,39,49,193,7,29,689,-1
107441873,1810,115,34,12,89,79,1
17918808,11682,11677,1727,13,79,1379,1
100237699,1932,530,154,14,0,1149,1
105342371,1131,320,4,10,92,1149,1
138482878,996,391,124,12,132,1146,1
106062409,1659,464,73,13,143,1149,1
67855866,188,66,287,8,0,919,-1
92095720,2001,1701,46,7,127,1149,1
25253985,45,69,1087,10,81,689,-1
